Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,carbon_footprint_kg_CO2_ha
26952,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,12.91,1135.7066491046232
26953,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,14.98,1119.6209827986706
26954,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,18.6,1130.3359791967976
26955,Turkey,Sorghum,2007,32222,593.0,48715.51,19.82,1867.1581485743732
26956,Turkey,Sorghum,2007,32222,593.0,48715.51,11.87,1957.0170137959203
26957,Turkey,Sorghum,2007,32222,593.0,48715.51,12.91,1674.2914872301585
26958,Turkey,Sorghum,2007,32222,593.0,48715.51,14.98,1720.3598373259629
26959,Turkey,Sorghum,2007,32222,593.0,48715.51,18.6,1831.158535281878
26960,Turkey,Soybeans,2007,35350,593.0,48715.51,19.82,1608.4197536385846
26961,Turkey,Soybeans,2007,35350,593.0,48715.51,11.87,1468.3885888783486
26962,Turkey,Soybeans,2007,35350,593.0,48715.51,12.91,1619.5604458448584
26963,Turkey,Soybeans,2007,35350,593.0,48715.51,14.98,1656.2056382620804
26964,Turkey,Soybeans,2007,35350,593.0,48715.51,18.6,1444.8335008770246
26965,Turkey,Wheat,2007,21675,593.0,48715.51,19.82,2183.213330817936
26966,Turkey,Wheat,2007,21675,593.0,48715.51,11.87,1980.4991071762859
26967,Turkey,Wheat,2007,21675,593.0,48715.51,12.91,1921.7248432285712
26968,Turkey,Wheat,2007,21675,593.0,48715.51,14.98,1926.357666804013
26969,Turkey,Wheat,2007,21675,593.0,48715.51,18.6,2049.5259553792853
26970,Turkey,Maize,2008,71988,593.0,37640.2,19.92,2626.7621490052575
26971,Turkey,Maize,2008,71988,593.0,37640.2,11.33,2547.32754396192
26972,Turkey,Maize,2008,71988,593.0,37640.2,12.7,2628.265313271222
26973,Turkey,Maize,2008,71988,593.0,37640.2,14.91,2361.712901260228
26974,Turkey,Maize,2008,71988,593.0,37640.2,18.47,2350.699095590682
26975,Turkey,Potatoes,2008,282947,593.0,37640.2,19.92,2245.5208268307697
26976,Turkey,Potatoes,2008,282947,593.0,37640.2,11.33,2218.697507764945
26977,Turkey,Potatoes,2008,282947,593.0,37640.2,12.7,2191.0207598290535
26978,Turkey,Potatoes,2008,282947,593.0,37640.2,14.91,2265.8829075965627
26979,Turkey,Potatoes,2008,282947,593.0,37640.2,18.47,2204.2805858843853
26980,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,19.92,1133.9283184034891
26981,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,11.33,1187.4923087341801
26982,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,12.7,1284.7891648533628
26983,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,14.91,1242.3379831387483
26984,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,18.47,1266.924470560027
26985,Turkey,Sorghum,2008,30811,593.0,37640.2,19.92,1941.4725558369967
26986,Turkey,Sorghum,2008,30811,593.0,37640.2,11.33,1768.779297919807
26987,Turkey,Sorghum,2008,30811,593.0,37640.2,12.7,1767.3501384486644
26988,Turkey,Sorghum,2008,30811,593.0,37640.2,14.91,1792.5753513441193
26989,Turkey,Sorghum,2008,30811,593.0,37640.2,18.47,1763.7797489243405
26990,Turkey,Soybeans,2008,36490,593.0,37640.2,19.92,1425.5606292727703
26991,Turkey,Soybeans,2008,36490,593.0,37640.2,11.33,1622.9477712198573
26992,Turkey,Soybeans,2008,36490,593.0,37640.2,12.7,1522.5465561372534
26993,Turkey,Soybeans,2008,36490,593.0,37640.2,14.91,1396.9617938386812
26994,Turkey,Soybeans,2008,36490,593.0,37640.2,18.47,1371.4196341468019
26995,Turkey,Wheat,2008,23451,593.0,37640.2,19.92,2171.6006099618357
26996,Turkey,Wheat,2008,23451,593.0,37640.2,11.33,2140.4558535210213
26997,Turkey,Wheat,2008,23451,593.0,37640.2,12.7,1840.6114586513816
26998,Turkey,Wheat,2008,23451,593.0,37640.2,14.91,1956.3974908238647
26999,Turkey,Wheat,2008,23451,593.0,37640.2,18.47,2176.8116219801022
27000,Turkey,Maize,2009,71878,593.0,37651.15,19.94,2615.317608586097
27001,Turkey,Maize,2009,71878,593.0,37651.15,11.63,2600.7427381230455
27002,Turkey,Maize,2009,71878,593.0,37651.15,12.75,2477.192249787152
27003,Turkey,Maize,2009,71878,593.0,37651.15,14.95,2357.9844811540916
27004,Turkey,Maize,2009,71878,593.0,37651.15,18.41,2538.110047472715
27005,Turkey,Potatoes,2009,305986,593.0,37651.15,19.94,2167.969144829837
27006,Turkey,Potatoes,2009,305986,593.0,37651.15,11.63,2289.184482749428
27007,Turkey,Potatoes,2009,305986,593.0,37651.15,12.75,2339.792141534641
27008,Turkey,Potatoes,2009,305986,593.0,37651.15,14.95,2271.8850313385346
27009,Turkey,Potatoes,2009,305986,593.0,37651.15,18.41,2306.0204092587915
27010,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,19.94,1012.5642464439454
27011,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,11.63,1121.3369586787871
27012,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,12.75,1048.399334573373
27013,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,14.95,1098.5274797323736
27014,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,18.41,1176.2736884748326
27015,Turkey,Sorghum,2009,51316,593.0,37651.15,19.94,1646.802650015339
27016,Turkey,Sorghum,2009,51316,593.0,37651.15,11.63,1776.5829227989145
27017,Turkey,Sorghum,2009,51316,593.0,37651.15,12.75,1888.763780712392
27018,Turkey,Sorghum,2009,51316,593.0,37651.15,14.95,1775.512860964152
27019,Turkey,Sorghum,2009,51316,593.0,37651.15,18.41,1945.193103546159
27020,Turkey,Soybeans,2009,36570,593.0,37651.15,19.94,1325.7741844603452
27021,Turkey,Soybeans,2009,36570,593.0,37651.15,11.63,1570.2462580158942
27022,Turkey,Soybeans,2009,36570,593.0,37651.15,12.75,1365.7860024355523
27023,Turkey,Soybeans,2009,36570,593.0,37651.15,14.95,1659.055683938739
27024,Turkey,Soybeans,2009,36570,593.0,37651.15,18.41,1395.726002705682
27025,Turkey,Wheat,2009,25667,593.0,37651.15,19.94,1858.6757499198043
27026,Turkey,Wheat,2009,25667,593.0,37651.15,11.63,2026.6559178384382
27027,Turkey,Wheat,2009,25667,593.0,37651.15,12.75,1802.7556435868753
27028,Turkey,Wheat,2009,25667,593.0,37651.15,14.95,2066.5379410130636
27029,Turkey,Wheat,2009,25667,593.0,37651.15,18.41,1811.6655649182042
27030,Turkey,Maize,2010,72614,593.0,38554.69,21.02,2303.976920637425
27031,Turkey,Maize,2010,72614,593.0,38554.69,13.27,2489.115529190109
27032,Turkey,Maize,2010,72614,593.0,38554.69,13.8,2303.77943707173
27033,Turkey,Maize,2010,72614,593.0,38554.69,15.6,2595.4448587196357
27034,Turkey,Maize,2010,72614,593.0,38554.69,19.27,2497.375260820299
27035,Turkey,Potatoes,2010,323303,593.0,38554.69,21.02,2012.9771983041085
27036,Turkey,Potatoes,2010,323303,593.0,38554.69,13.27,2356.9322803174705
27037,Turkey,Potatoes,2010,323303,593.0,38554.69,13.8,2060.947280978481
27038,Turkey,Potatoes,2010,323303,593.0,38554.69,15.6,2303.1701508572996
27039,Turkey,Potatoes,2010,323303,593.0,38554.69,19.27,2119.9785457907674
27040,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,21.02,1078.1707680320098
27041,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,13.27,1273.2401347737084
27042,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,13.8,1092.8010238507297
27043,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,15.6,1251.4423703975594
27044,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,19.27,1227.1121468627093
27045,Turkey,Sorghum,2010,70968,593.0,38554.69,21.02,1820.932321971353
27046,Turkey,Sorghum,2010,70968,593.0,38554.69,13.27,1822.5542824210872
27047,Turkey,Sorghum,2010,70968,593.0,38554.69,13.8,1718.4779694558174
27048,Turkey,Sorghum,2010,70968,593.0,38554.69,15.6,1968.9880661320426
27049,Turkey,Sorghum,2010,70968,593.0,38554.69,19.27,1924.0671506451215
27050,Turkey,Soybeans,2010,36869,593.0,38554.69,21.02,1492.1744792271684
27051,Turkey,Soybeans,2010,36869,593.0,38554.69,13.27,1589.0095563915106
27052,Turkey,Soybeans,2010,36869,593.0,38554.69,13.8,1567.3107653486186
27053,Turkey,Soybeans,2010,36869,593.0,38554.69,15.6,1306.6302339950648
27054,Turkey,Soybeans,2010,36869,593.0,38554.69,19.27,1422.1316830114558
27055,Turkey,Wheat,2010,24400,593.0,38554.69,21.02,2045.6616365028483
27056,Turkey,Wheat,2010,24400,593.0,38554.69,13.27,2154.666936586882
27057,Turkey,Wheat,2010,24400,593.0,38554.69,13.8,1972.5214729456002
27058,Turkey,Wheat,2010,24400,593.0,38554.69,15.6,2125.1848156949713
27059,Turkey,Wheat,2010,24400,593.0,38554.69,19.27,1976.0556279620355
27060,Turkey,Maize,2011,71707,593.0,39534.43,19.36,2580.2777210532836
27061,Turkey,Maize,2011,71707,593.0,39534.43,10.39,2349.9055934955854
27062,Turkey,Maize,2011,71707,593.0,39534.43,11.6,2499.8165530194365
27063,Turkey,Maize,2011,71707,593.0,39534.43,13.65,2481.2771359586686
27064,Turkey,Maize,2011,71707,593.0,39534.43,17.6,2698.5905307706817
27065,Turkey,Potatoes,2011,324041,593.0,39534.43,19.36,2164.9594090502333
27066,Turkey,Potatoes,2011,324041,593.0,39534.43,10.39,2186.027717515954
27067,Turkey,Potatoes,2011,324041,593.0,39534.43,11.6,2288.416162017762
27068,Turkey,Potatoes,2011,324041,593.0,39534.43,13.65,2322.5573691348422
27069,Turkey,Potatoes,2011,324041,593.0,39534.43,17.6,2293.1958513782506
27070,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,19.36,1125.2347508676544
27071,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,10.39,1002.7549213055913
27072,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,11.6,1348.2340481976905
27073,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,13.65,1070.8721007531335
27074,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,17.6,1104.5731133858474
27075,Turkey,Sorghum,2011,69231,593.0,39534.43,19.36,1750.706394446769
27076,Turkey,Sorghum,2011,69231,593.0,39534.43,10.39,1980.7373355048182
27077,Turkey,Sorghum,2011,69231,593.0,39534.43,11.6,1923.4342937810466
27078,Turkey,Sorghum,2011,69231,593.0,39534.43,13.65,1636.8659850388044
27079,Turkey,Sorghum,2011,69231,593.0,39534.43,17.6,1793.3367107528559
27080,Turkey,Soybeans,2011,38704,593.0,39534.43,19.36,1554.4325866796116
27081,Turkey,Soybeans,2011,38704,593.0,39534.43,10.39,1328.7363542498967
27082,Turkey,Soybeans,2011,38704,593.0,39534.43,11.6,1571.407479874526
27083,Turkey,Soybeans,2011,38704,593.0,39534.43,13.65,1533.8067459685626
27084,Turkey,Soybeans,2011,38704,593.0,39534.43,17.6,1496.7381402910262
27085,Turkey,Wheat,2011,27038,593.0,39534.43,19.36,1901.230336768987
27086,Turkey,Wheat,2011,27038,593.0,39534.43,10.39,1848.109411721307
27087,Turkey,Wheat,2011,27038,593.0,39534.43,11.6,2111.1485875956214
27088,Turkey,Wheat,2011,27038,593.0,39534.43,13.65,1854.6802611225849
27089,Turkey,Wheat,2011,27038,593.0,39534.43,17.6,2027.7436688726143
27090,Turkey,Maize,2012,73884,593.0,42610.59,19.92,2442.2599824110216
27091,Turkey,Maize,2012,73884,593.0,42610.59,11.45,2671.567335625039
27092,Turkey,Maize,2012,73884,593.0,42610.59,12.71,2627.1304338258665
27093,Turkey,Maize,2012,73884,593.0,42610.59,14.97,2348.7771074318644
27094,Turkey,Maize,2012,73884,593.0,42610.59,18.54,2673.8469307218556
27095,Turkey,Potatoes,2012,280384,593.0,42610.59,19.92,2117.9802680030893
27096,Turkey,Potatoes,2012,280384,593.0,42610.59,11.45,2205.744217600794
27097,Turkey,Potatoes,2012,280384,593.0,42610.59,12.71,2342.425494473961
27098,Turkey,Potatoes,2012,280384,593.0,42610.59,14.97,2384.8071938808953
27099,Turkey,Potatoes,2012,280384,593.0,42610.59,18.54,2165.6848799380964
27100,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,19.92,1213.7316300618702
27101,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,11.45,1045.7372860138335
27102,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,12.71,1022.3794403854705
27103,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,14.97,1011.5932749904466
27104,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,18.54,1142.7944133099645
27105,Turkey,Sorghum,2012,76000,593.0,42610.59,19.92,1640.1439325177103
27106,Turkey,Sorghum,2012,76000,593.0,42610.59,11.45,1960.3967076921058
27107,Turkey,Sorghum,2012,76000,593.0,42610.59,12.71,1862.5653483455626
27108,Turkey,Sorghum,2012,76000,593.0,42610.59,14.97,1652.3039719941175
27109,Turkey,Sorghum,2012,76000,593.0,42610.59,18.54,1630.9745392687496
27110,Turkey,Soybeans,2012,36394,593.0,42610.59,19.92,1599.3669898905011
27111,Turkey,Soybeans,2012,36394,593.0,42610.59,11.45,1483.8940794489151
27112,Turkey,Soybeans,2012,36394,593.0,42610.59,12.71,1539.6780301684137
27113,Turkey,Soybeans,2012,36394,593.0,42610.59,14.97,1379.11569822958
27114,Turkey,Soybeans,2012,36394,593.0,42610.59,18.54,1323.9745824171566
27115,Turkey,Wheat,2012,26723,593.0,42610.59,19.92,2016.8407360903907
27116,Turkey,Wheat,2012,26723,593.0,42610.59,11.45,2191.501262714009
27117,Turkey,Wheat,2012,26723,593.0,42610.59,12.71,2020.4954959235836
27118,Turkey,Wheat,2012,26723,593.0,42610.59,14.97,1988.0133536851552
27119,Turkey,Wheat,2012,26723,593.0,42610.59,18.54,1823.9794810895428
27120,Turkey,Maize,2013,89499,593.0,39440.0,20.22,2685.755349766835
27121,Turkey,Maize,2013,89499,593.0,39440.0,13.27,2664.281184463858
27122,Turkey,Maize,2013,89499,593.0,39440.0,14.07,2343.4997631120305
27123,Turkey,Maize,2013,89499,593.0,39440.0,16.02,2428.9339696723655
27124,Turkey,Maize,2013,89499,593.0,39440.0,19.21,2386.7030035984894
27125,Turkey,Potatoes,2013,315329,593.0,39440.0,20.22,2234.436747732917
27126,Turkey,Potatoes,2013,315329,593.0,39440.0,13.27,2122.3156908670876
27127,Turkey,Potatoes,2013,315329,593.0,39440.0,14.07,2233.784168016669
27128,Turkey,Potatoes,2013,315329,593.0,39440.0,16.02,2027.071566967466
27129,Turkey,Potatoes,2013,315329,593.0,39440.0,19.21,2386.212019151055
27130,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,20.22,1099.5653093797707
27131,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,13.27,1181.9616692490647
27132,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,14.07,1010.0298000441785
27133,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,16.02,1065.2921895283023
27134,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,19.21,1308.668615731974
27135,Turkey,Sorghum,2013,26544,593.0,39440.0,20.22,1711.4274705593202
27136,Turkey,Sorghum,2013,26544,593.0,39440.0,13.27,1906.112388216206
27137,Turkey,Sorghum,2013,26544,593.0,39440.0,14.07,1954.9803482775565
27138,Turkey,Sorghum,2013,26544,593.0,39440.0,16.02,1708.3056282656985
27139,Turkey,Sorghum,2013,26544,593.0,39440.0,19.21,1779.6907161599747
27140,Turkey,Soybeans,2013,41609,593.0,39440.0,20.22,1411.249016556445
27141,Turkey,Soybeans,2013,41609,593.0,39440.0,13.27,1558.675967909291
27142,Turkey,Soybeans,2013,41609,593.0,39440.0,14.07,1674.1990240666048
27143,Turkey,Soybeans,2013,41609,593.0,39440.0,16.02,1679.4242454735888
27144,Turkey,Soybeans,2013,41609,593.0,39440.0,19.21,1656.5398802332588
27145,Turkey,Wheat,2013,28451,593.0,39440.0,20.22,2197.519458792541
27146,Turkey,Wheat,2013,28451,593.0,39440.0,13.27,1987.7097023926483
27147,Turkey,Wheat,2013,28451,593.0,39440.0,14.07,1916.487773956512
27148,Turkey,Wheat,2013,28451,593.0,39440.0,16.02,1981.984805425766
27149,Turkey,Wheat,2013,28451,593.0,39440.0,19.21,2086.0677661274462
27150,Uganda,Cassava,1990,83010,1180.0,72.0,23.36,1008.7264039592089
27151,Uganda,Maize,1990,15012,1180.0,72.0,23.36,2332.9198926540757
27152,Uganda,Plantains and others,1990,56499,1180.0,72.0,23.36,1385.1176004930453
27153,Uganda,Potatoes,1990,70000,1180.0,72.0,23.36,2243.6608947138493
27154,Uganda,"Rice, paddy",1990,13846,1180.0,72.0,23.36,1309.2782836596784
27155,Uganda,Sorghum,1990,15000,1180.0,72.0,23.36,1831.5268573130952
27156,Uganda,Soybeans,1990,9927,1180.0,72.0,23.36,1593.190118971711
27157,Uganda,Sweet potatoes,1990,41009,1180.0,72.0,23.36,1088.2214407682266
27158,Uganda,Wheat,1990,20000,1180.0,72.0,23.36,2199.091600264296
27159,Uganda,Cassava,1991,83008,1180.0,72.0,23.3,1256.3314969488017
27160,Uganda,Maize,1991,13500,1180.0,72.0,23.3,2482.741089103415
27161,Uganda,Plantains and others,1991,56503,1180.0,72.0,23.3,1000.7547311847654
27162,Uganda,Potatoes,1991,71885,1180.0,72.0,23.3,2351.7085077702905
27163,Uganda,"Rice, paddy",1991,13556,1180.0,72.0,23.3,1201.8028803481302
27164,Uganda,Sorghum,1991,14819,1180.0,72.0,23.3,1836.4697661105588
27165,Uganda,Soybeans,1991,10926,1180.0,72.0,23.3,1555.1947613042976
27166,Uganda,Sweet potatoes,1991,41978,1180.0,72.0,23.3,1119.0075657442078
27167,Uganda,Wheat,1991,18000,1180.0,72.0,23.3,2173.2887068788955
27168,Uganda,Cassava,1992,80000,1180.0,72.0,23.46,1015.5119388538408
27169,Uganda,Maize,1992,15000,1180.0,72.0,23.46,2312.2788192411986
27170,Uganda,Plantains and others,1992,53502,1180.0,72.0,23.46,1386.190223517548
27171,Uganda,Potatoes,1992,72432,1180.0,72.0,23.46,2289.708170661638
27172,Uganda,"Rice, paddy",1992,13600,1180.0,72.0,23.46,1108.5249981943043
27173,Uganda,Sorghum,1992,15000,1180.0,72.0,23.46,1950.187145627096
27174,Uganda,Soybeans,1992,10000,1180.0,72.0,23.46,1451.5784969189658
27175,Uganda,Sweet potatoes,1992,43100,1180.0,72.0,23.46,1157.7161035284712
27176,Uganda,Wheat,1992,17600,1180.0,72.0,23.46,2123.7568266876656
27177,Uganda,Cassava,1993,85068,1180.0,71.0,23.62,1304.69397007324
27178,Uganda,Maize,1993,15984,1180.0,71.0,23.62,2609.5525691254597
27179,Uganda,Plantains and others,1993,55255,1180.0,71.0,23.62,1390.578268973155
27180,Uganda,Potatoes,1993,80000,1180.0,71.0,23.62,2279.046042450995
27181,Uganda,"Rice, paddy",1993,13962,1180.0,71.0,23.62,1359.5402978095365
27182,Uganda,Sorghum,1993,15020,1180.0,71.0,23.62,1942.5603178078059
27183,Uganda,Soybeans,1993,10308,1180.0,71.0,23.62,1489.7744549589086
27184,Uganda,Sweet potatoes,1993,42565,1180.0,71.0,23.62,1149.6024777764703
27185,Uganda,Wheat,1993,18000,1180.0,71.0,23.62,2181.447164292892
27186,Uganda,Cassava,1994,65000,1180.0,59.0,23.6,1003.4877850779621
27187,Uganda,Maize,1994,15098,1180.0,59.0,23.6,2493.6745948325533
27188,Uganda,Plantains and others,1994,56667,1180.0,59.0,23.6,1015.7175700127824
27189,Uganda,Potatoes,1994,83636,1180.0,59.0,23.6,2092.0615676626317
27190,Uganda,"Rice, paddy",1994,14000,1180.0,59.0,23.6,1200.196973219821
27191,Uganda,Sorghum,1994,15000,1180.0,59.0,23.6,1624.6589643092914
27192,Uganda,Soybeans,1994,11029,1180.0,59.0,23.6,1646.415231921928
27193,Uganda,Sweet potatoes,1994,45011,1180.0,59.0,23.6,1256.9507356244692
27194,Uganda,Wheat,1994,18000,1180.0,59.0,23.6,1952.9108874698197
27195,Uganda,Cassava,1995,66988,1180.0,88.0,23.72,1269.651308722674
27196,Uganda,Maize,1995,15989,1180.0,88.0,23.72,2405.5573905206247
27197,Uganda,Plantains and others,1995,59603,1180.0,88.0,23.72,1231.0543957477134
27198,Uganda,Potatoes,1995,80400,1180.0,88.0,23.72,2211.906381180692
27199,Uganda,"Rice, paddy",1995,14000,1180.0,88.0,23.72,1090.2914205289826
27200,Uganda,Sorghum,1995,15000,1180.0,88.0,23.72,1805.7032724196672
27201,Uganda,Soybeans,1995,10972,1180.0,88.0,23.72,1623.9999970754986
27202,Uganda,Sweet potatoes,1995,45000,1180.0,88.0,23.72,1018.4698093261931
27203,Uganda,Wheat,1995,18000,1180.0,88.0,23.72,1879.1875928785764
27204,Uganda,Cassava,1996,67015,1180.0,88.0,23.49,1333.0591820358075
27205,Uganda,Maize,1996,12997,1180.0,88.0,23.49,2345.4891356633066
27206,Uganda,Plantains and others,1996,60000,1180.0,88.0,23.49,1349.3199606635872
27207,Uganda,Potatoes,1996,60000,1180.0,88.0,23.49,2272.375353761952
27208,Uganda,"Rice, paddy",1996,14138,1180.0,88.0,23.49,1020.9116809264071
27209,Uganda,Sorghum,1996,10996,1180.0,88.0,23.49,1730.8328310019738
27210,Uganda,Soybeans,1996,11447,1180.0,88.0,23.49,1585.9559687499468
27211,Uganda,Sweet potatoes,1996,30000,1180.0,88.0,23.49,1391.899253363569
27212,Uganda,Wheat,1996,18000,1180.0,88.0,23.49,2111.6024205838826
27213,Uganda,Cassava,1997,66988,1180.0,88.0,24.04,1381.4399877763735
27214,Uganda,Maize,1997,12375,1180.0,88.0,24.04,2429.297481639978
27215,Uganda,Plantains and others,1997,60488,1180.0,88.0,24.04,1026.355827577225
27216,Uganda,Potatoes,1997,64286,1180.0,88.0,24.04,2163.180151694971
27217,Uganda,"Rice, paddy",1997,13333,1180.0,88.0,24.04,1159.6189491181217
27218,Uganda,Sorghum,1997,10652,1180.0,88.0,24.04,1723.3884439184512
27219,Uganda,Soybeans,1997,11053,1180.0,88.0,24.04,1429.5535801473704
27220,Uganda,Sweet potatoes,1997,35803,1180.0,88.0,24.04,1323.966609539862
27221,Uganda,Wheat,1997,18000,1180.0,88.0,24.04,2007.5351413137664
27222,Uganda,Cassava,1998,90000,1180.0,88.0,23.97,1145.384117391898
27223,Uganda,Maize,1998,15000,1180.0,88.0,23.97,2489.1994433144655
27224,Uganda,Plantains and others,1998,60000,1180.0,88.0,23.97,1081.594013005792
27225,Uganda,Potatoes,1998,64000,1180.0,88.0,23.97,2274.298302881107
27226,Uganda,"Rice, paddy",1998,14063,1180.0,88.0,23.97,1178.7348464976697
27227,Uganda,Sorghum,1998,15000,1180.0,88.0,23.97,1616.2364369489699
27228,Uganda,Soybeans,1998,11500,1180.0,88.0,23.97,1472.2652365027898
27229,Uganda,Sweet potatoes,1998,40000,1180.0,88.0,23.97,1055.774932631719
27230,Uganda,Wheat,1998,18000,1180.0,88.0,23.97,2102.360898596291
27231,Uganda,Cassava,1999,130000,1180.0,88.0,23.52,1141.830489559609
27232,Uganda,Maize,1999,17319,1180.0,88.0,23.52,2470.891117104142
27233,Uganda,Plantains and others,1999,57000,1180.0,88.0,23.52,1271.9319971703044
27234,Uganda,Potatoes,1999,70156,1180.0,88.0,23.52,2046.5122900102024
27235,Uganda,"Rice, paddy",1999,13971,1180.0,88.0,23.52,1338.3815834574134
27236,Uganda,Sorghum,1999,15018,1180.0,88.0,23.52,1710.9369823604256
27237,Uganda,Soybeans,1999,12024,1180.0,88.0,23.52,1632.8756486809705
27238,Uganda,Sweet potatoes,1999,43673,1180.0,88.0,23.52,1343.4955947798803
27239,Uganda,Wheat,1999,18333,1180.0,88.0,23.52,2098.6011645827384
27240,Uganda,Cassava,2000,123840,1180.0,88.0,23.75,1221.4226529855277
27241,Uganda,Maize,2000,17424,1180.0,88.0,23.75,2435.251222375973
27242,Uganda,Plantains and others,2000,58999,1180.0,88.0,23.75,1073.8010578647727
27243,Uganda,Potatoes,2000,70294,1180.0,88.0,23.75,2075.494022150104
27244,Uganda,"Rice, paddy",2000,15139,1180.0,88.0,23.75,1037.0195395722312
27245,Uganda,Sorghum,2000,12893,1180.0,88.0,23.75,1782.9076427413918
27246,Uganda,Soybeans,2000,12075,1180.0,88.0,23.75,1387.9454774303617
27247,Uganda,Sweet potatoes,2000,43207,1180.0,88.0,23.75,1375.977570068338
27248,Uganda,Wheat,2000,17143,1180.0,88.0,23.75,2001.8050853466875
27249,Uganda,Cassava,2001,135000,1180.0,88.0,23.47,1004.8632280244401
27250,Uganda,Maize,2001,18006,1180.0,88.0,23.47,2487.1490404210845
27251,Uganda,Plantains and others,2001,60000,1180.0,88.0,23.47,1363.4503980854247
27252,Uganda,Potatoes,2001,69589,1180.0,88.0,23.47,2303.543573881971
27253,Uganda,"Rice, paddy",2001,15000,1180.0,88.0,23.47,1191.3026263193394
27254,Uganda,Sorghum,2001,15000,1180.0,88.0,23.47,1812.4617437089944
27255,Uganda,Soybeans,2001,11339,1180.0,88.0,23.47,1521.489177410379
27256,Uganda,Sweet potatoes,2001,43969,1180.0,88.0,23.47,1152.5881218052987
27257,Uganda,Wheat,2001,17500,1180.0,88.0,23.47,1967.2954990322105
27258,Uganda,Cassava,2002,135000,1180.0,88.0,23.99,1389.5027796352408
27259,Uganda,Maize,2002,18003,1180.0,88.0,23.99,2500.0993226569617
27260,Uganda,Plantains and others,2002,60000,1180.0,88.0,23.99,1075.5023026821968
27261,Uganda,Potatoes,2002,70000,1180.0,88.0,23.99,2211.922214103942
27262,Uganda,"Rice, paddy",2002,15000,1180.0,88.0,23.99,1174.909287508304
27263,Uganda,Sorghum,2002,14982,1180.0,88.0,23.99,1816.3887312180848
27264,Uganda,Soybeans,2002,10993,1180.0,88.0,23.99,1387.4199477096665
27265,Uganda,Sweet potatoes,2002,44007,1180.0,88.0,23.99,1115.2905292714345
27266,Uganda,Wheat,2002,17500,1180.0,88.0,23.99,1966.7698243751054
27267,Uganda,Cassava,2004,135135,1180.0,88.0,24.02,1222.2859878449744
27268,Uganda,Maize,2004,14400,1180.0,88.0,24.02,2551.615167427696
27269,Uganda,Plantains and others,2004,58000,1180.0,88.0,24.02,1369.2528800552586
27270,Uganda,Potatoes,2004,69036,1180.0,88.0,24.02,2023.573628834438
27271,Uganda,"Rice, paddy",2004,13011,1180.0,88.0,24.02,1031.8089200330178
27272,Uganda,Sorghum,2004,14000,1180.0,88.0,24.02,1832.1502793655943
27273,Uganda,Soybeans,2004,10972,1180.0,88.0,24.02,1571.1400583442614
27274,Uganda,Sweet potatoes,2004,44020,1180.0,88.0,24.02,1267.6627052611543
27275,Uganda,Wheat,2004,16667,1180.0,88.0,24.02,1841.324943390192
27276,Uganda,Cassava,2005,144083,1180.0,88.0,24.29,1317.1013250852438
27277,Uganda,Maize,2005,15859,1180.0,88.0,24.29,2529.5917869054474
27278,Uganda,Plantains and others,2005,54000,1180.0,88.0,24.29,1283.0473262147525
27279,Uganda,Potatoes,2005,68023,1180.0,88.0,24.29,2282.4269838477103
27280,Uganda,"Rice, paddy",2005,15000,1180.0,88.0,24.29,1128.7869360621112
27281,Uganda,Sorghum,2005,15272,1180.0,88.0,24.29,1689.4953628968624
27282,Uganda,Soybeans,2005,10972,1180.0,88.0,24.29,1531.1411505887063
27283,Uganda,Sweet potatoes,2005,44136,1180.0,88.0,24.29,1118.4971452475854
